body	t	x	y	z
1	1.255E+01	8.052E-02	-4.465E-01	-4.421E-02
2	1.255E+01	7.412E-02	7.156E-01	5.663E-03
3	1.255E+01	-6.124E-01	-8.032E-01	8.366E-05
4	1.255E+01	-6.143E-01	-8.015E-01	-7.456E-05
5	1.255E+01	-1.427E+00	-7.326E-01	1.969E-02
6	1.255E+01	-4.961E+00	-2.251E+00	1.204E-01
7	1.255E+01	6.542E+00	6.415E+00	-3.724E-01
8	1.255E+01	5.421E+00	1.848E+01	-2.116E-03
9	1.255E+01	2.953E+01	4.373E+00	-7.722E-01
0	1.257E+01	1.198E-03	-5.065E-04	2.450E-05
1	1.257E+01	2.621E-01	-3.276E-01	-4.025E-02
2	1.257E+01	-1.107E-01	7.097E-01	1.624E-02
3	1.257E+01	-4.834E-01	-8.892E-01	8.792E-05
4	1.257E+01	-4.841E-01	-8.918E-01	5.074E-06
5	1.257E+01	-1.359E+00	-8.331E-01	1.593E-02
6	1.257E+01	-4.933E+00	-2.310E+00	1.200E-01
7	1.257E+01	6.504E+00	6.452E+00	-3.715E-01
8	1.257E+01	5.387E+00	1.849E+01	-1.636E-03
9	1.257E+01	2.952E+01	4.402E+00	-7.727E-01
0	1.260E+01	1.183E-03	-4.618E-04	2.460E-05
1	1.260E+01	3.550E-01	-1.039E-01	-2.320E-02
2	1.260E+01	-2.880E-01	6.568E-01	2.575E-02
3	1.260E+01	-3.428E-01	-9.542E-01	8.779E-05
4	1.260E+01	-3.403E-01	-9.540E-01	3.217E-04
5	1.260E+01	-1.284E+00	-9.285E-01	1.208E-02
6	1.260E+01	-4.904E+00	-2.369E+00	1.196E-01
7	1.260E+01	6.465E+00	6.488E+00	-3.705E-01
8	1.260E+01	5.352E+00	1.850E+01	-1.155E-03
9	1.260E+01	2.952E+01	4.430E+00	-7.731E-01
0	1.262E+01	1.168E-03	-4.174E-04	2.472E-05
1	1.262E+01	2.780E-01	1.603E-01	4.164E-03
2	1.262E+01	-4.463E-01	5.605E-01	3.356E-02
3	1.262E+01	-1.941E-01	-9.966E-01	9.473E-05
4	1.262E+01	-1.959E-01	-9.949E-01	-6.519E-05
5	1.262E+01	-1.200E+00	-1.018E+00	8.150E-03
6	1.262E+01	-4.874E+00	-2.428E+00	1.192E-01
7	1.262E+01	6.426E+00	6.523E+00	-3.696E-01
8	1.262E+01	5.317E+00	1.851E+01	-6.750E-04
9	1.262E+01	2.951E+01	4.459E+00	-7.736E-01
0	1.265E+01	1.151E-03	-3.732E-04	2.487E-05
1	1.265E+01	1.490E-02	3.042E-01	2.761E-02
2	1.265E+01	-5.750E-01	4.271E-01	3.914E-02
3	1.265E+01	-4.078E-02	-1.015E+00	9.439E-05
4	1.265E+01	-4.154E-02	-1.018E+00	1.129E-05
5	1.265E+01	-1.109E+00	-1.101E+00	4.172E-03
6	1.265E+01	-4.844E+00	-2.486E+00	1.188E-01
7	1.265E+01	6.387E+00	6.559E+00	-3.687E-01
8	1.265E+01	5.282E+00	1.852E+01	-1.946E-04
9	1.265E+01	2.951E+01	4.487E+00	-7.741E-01
0	1.267E+01	1.134E-03	-3.293E-04	2.503E-05
1	1.267E+01	-2.630E-01	2.130E-01	2.993E-02
2	1.267E+01	-6.655E-01	2.654E-01	4.214E-02
3	1.267E+01	1.135E-01	-1.011E+00	8.950E-05
4	1.267E+01	1.160E-01	-1.010E+00	3.285E-04
5	1.267E+01	-1.011E+00	-1.177E+00	1.670E-04
6	1.267E+01	-4.813E+00	-2.544E+00	1.183E-01
7	1.267E+01	6.348E+00	6.594E+00	-3.677E-01
8	1.267E+01	5.247E+00	1.853E+01	2.858E-04
9	1.267E+01	2.951E+01	4.516E+00	-7.746E-01
0	1.270E+01	1.116E-03	-2.857E-04	2.522E-05
1	1.270E+01	-3.928E-01	-1.229E-02	1.413E-02
2	1.270E+01	-7.120E-01	8.611E-02	4.236E-02
3	1.270E+01	2.652E-01	-9.820E-01	9.168E-05
4	1.270E+01	2.634E-01	-9.803E-01	-6.106E-05
5	1.270E+01	-9.061E-01	-1.246E+00	-3.839E-03
6	1.270E+01	-4.781E+00	-2.602E+00	1.178E-01
7	1.270E+01	6.308E+00	6.629E+00	-3.668E-01
8	1.270E+01	5.213E+00	1.853E+01	7.662E-04
9	1.270E+01	2.950E+01	4.544E+00	-7.751E-01
0	1.272E+01	1.098E-03	-2.425E-04	2.543E-05
1	1.272E+01	-3.671E-01	-2.391E-01	-7.805E-03
2	1.272E+01	-7.115E-01	-9.885E-02	3.979E-02
3	1.272E+01	4.106E-01	-9.304E-01	8.677E-05
4	1.272E+01	4.099E-01	-9.330E-01	4.721E-06
5	1.272E+01	-7.950E-01	-1.306E+00	-7.818E-03
6	1.272E+01	-4.749E+00	-2.659E+00	1.173E-01
7	1.272E+01	6.268E+00	6.664E+00	-3.658E-01
8	1.272E+01	5.178E+00	1.854E+01	1.247E-03
9	1.272E+01	2.950E+01	4.573E+00	-7.756E-01
0	1.275E+01	1.078E-03	-1.998E-04	2.566E-05
1	1.275E+01	-2.338E-01	-3.992E-01	-2.773E-02
2	1.275E+01	-6.643E-01	-2.774E-01	3.461E-02
3	1.275E+01	5.464E-01	-8.570E-01	7.745E-05
4	1.275E+01	5.490E-01	-8.568E-01	3.146E-04
5	1.275E+01	-6.785E-01	-1.357E+00	-1.174E-02
6	1.275E+01	-4.716E+00	-2.716E+00	1.168E-01
7	1.275E+01	6.228E+00	6.699E+00	-3.648E-01
8	1.275E+01	5.143E+00	1.855E+01	1.727E-03
9	1.275E+01	2.949E+01	4.601E+00	-7.761E-01
0	1.277E+01	1.058E-03	-1.574E-04	2.591E-05
1	1.277E+01	-4.216E-02	-4.617E-01	-4.091E-02
2	1.277E+01	-5.737E-01	-4.378E-01	2.717E-02
3	1.277E+01	6.695E-01	-7.634E-01	7.533E-05
4	1.277E+01	6.679E-01	-7.617E-01	-6.807E-05
5	1.277E+01	-5.572E-01	-1.398E+00	-1.559E-02
6	1.277E+01	-4.682E+00	-2.772E+00	1.163E-01
7	1.277E+01	6.188E+00	6.734E+00	-3.638E-01
8	1.277E+01	5.108E+00	1.856E+01	2.207E-03
9	1.277E+01	2.949E+01	4.630E+00	-7.765E-01
0	1.280E+01	1.037E-03	-1.156E-04	2.618E-05
1	1.280E+01	1.594E-01	-4.120E-01	-4.412E-02
2	1.280E+01	-4.457E-01	-5.698E-01	1.797E-02
3	1.280E+01	7.768E-01	-6.518E-01	6.668E-05
4	1.280E+01	7.760E-01	-6.544E-01	-1.019E-05
5	1.280E+01	-4.319E-01	-1.429E+00	-1.931E-02
6	1.280E+01	-4.647E+00	-2.828E+00	1.158E-01
7	1.280E+01	6.148E+00	6.768E+00	-3.628E-01
8	1.280E+01	5.073E+00	1.857E+01	2.688E-03
9	1.280E+01	2.948E+01	4.658E+00	-7.770E-01
0	1.282E+01	1.016E-03	-7.425E-05	2.646E-05
1	1.282E+01	3.145E-01	-2.477E-01	-3.495E-02
2	1.282E+01	-2.888E-01	-6.650E-01	7.608E-03
3	1.282E+01	8.656E-01	-5.248E-01	5.420E-05
4	1.282E+01	8.682E-01	-5.246E-01	2.844E-04
5	1.282E+01	-3.034E-01	-1.450E+00	-2.290E-02
6	1.282E+01	-4.612E+00	-2.883E+00	1.152E-01
7	1.282E+01	6.107E+00	6.802E+00	-3.617E-01
8	1.282E+01	5.038E+00	1.857E+01	3.168E-03
9	1.282E+01	2.948E+01	4.687E+00	-7.775E-01
0	1.285E+01	9.941E-04	-3.343E-05	2.675E-05
1	1.285E+01	3.483E-01	5.121E-03	-1.291E-02
2	1.285E+01	-1.133E-01	-7.174E-01	-3.242E-03
3	1.285E+01	9.340E-01	-3.854E-01	4.920E-05
4	1.285E+01	9.324E-01	-3.835E-01	-9.133E-05
5	1.285E+01	-1.725E-01	-1.460E+00	-2.631E-02
6	1.285E+01	-4.576E+00	-2.938E+00	1.146E-01
7	1.285E+01	6.067E+00	6.836E+00	-3.607E-01
8	1.285E+01	5.003E+00	1.858E+01	3.648E-03
9	1.285E+01	2.947E+01	4.715E+00	-7.780E-01
0	1.287E+01	9.716E-04	6.883E-06	2.705E-05
1	1.287E+01	1.883E-01	2.443E-01	1.534E-02
2	1.287E+01	6.957E-02	-7.239E-01	-1.388E-02
3	1.287E+01	9.800E-01	-2.366E-01	3.835E-05
4	1.287E+01	9.792E-01	-2.392E-01	-2.978E-05
5	1.287E+01	-4.036E-02	-1.458E+00	-2.952E-02
6	1.287E+01	-4.539E+00	-2.993E+00	1.140E-01
7	1.287E+01	6.026E+00	6.869E+00	-3.597E-01
8	1.287E+01	4.968E+00	1.859E+01	4.129E-03
9	1.287E+01	2.947E+01	4.743E+00	-7.785E-01
0	1.290E+01	9.486E-04	4.672E-05	2.737E-05
1	1.290E+01	-1.089E-01	2.942E-01	3.142E-02
2	1.290E+01	2.480E-01	-6.842E-01	-2.364E-02
3	1.290E+01	1.002E+00	-8.225E-02	2.460E-05
4	1.290E+01	1.005E+00	-8.205E-02	2.488E-04
5	1.290E+01	9.214E-02	-1.445E+00	-3.249E-02
6	1.290E+01	-4.502E+00	-3.047E+00	1.134E-01
7	1.290E+01	5.984E+00	6.903E+00	-3.586E-01
8	1.290E+01	4.933E+00	1.860E+01	4.609E-03
9	1.290E+01	2.946E+01	4.772E+00	-7.789E-01
0	1.292E+01	9.251E-04	8.610E-05	2.770E-05
1	1.292E+01	-3.365E-01	1.297E-01	2.503E-02
2	1.292E+01	4.108E-01	-6.010E-01	-3.188E-02
3	1.292E+01	1.000E+00	7.412E-02	1.889E-05
4	1.292E+01	9.988E-01	7.599E-02	-1.288E-04
5	1.292E+01	2.239E-01	-1.420E+00	-3.520E-02
6	1.292E+01	-4.463E+00	-3.101E+00	1.128E-01
7	1.292E+01	5.943E+00	6.936E+00	-3.575E-01
8	1.292E+01	4.898E+00	1.860E+01	5.089E-03
9	1.292E+01	2.946E+01	4.800E+00	-7.794E-01
0	1.295E+01	9.011E-04	1.250E-04	2.804E-05
1	1.295E+01	-3.990E-01	-1.083E-01	5.469E-03
2	1.295E+01	5.475E-01	-4.795E-01	-3.810E-02
3	1.295E+01	9.740E-01	2.288E-01	7.874E-06
4	1.295E+01	9.732E-01	2.262E-01	-5.183E-05
5	1.295E+01	3.538E-01	-1.383E+00	-3.762E-02
6	1.295E+01	-4.425E+00	-3.154E+00	1.121E-01
7	1.295E+01	5.902E+00	6.969E+00	-3.564E-01
8	1.295E+01	4.863E+00	1.861E+01	5.570E-03
9	1.295E+01	2.945E+01	4.829E+00	-7.799E-01
0	1.297E+01	8.767E-04	1.635E-04	2.839E-05
1	1.297E+01	-3.238E-01	-3.135E-01	-1.639E-02
2	1.297E+01	6.494E-01	-3.276E-01	-4.190E-02
3	1.297E+01	9.236E-01	3.777E-01	-4.996E-06
4	1.297E+01	9.262E-01	3.778E-01	2.196E-04
5	1.297E+01	4.807E-01	-1.335E+00	-3.971E-02
6	1.297E+01	-4.385E+00	-3.206E+00	1.115E-01
7	1.297E+01	5.860E+00	7.002E+00	-3.553E-01
8	1.297E+01	4.828E+00	1.862E+01	6.050E-03
9	1.297E+01	2.945E+01	4.857E+00	-7.804E-01
0	1.300E+01	8.519E-04	2.015E-04	2.874E-05
1	1.300E+01	-1.612E-01	-4.367E-01	-3.405E-02
2	1.300E+01	7.101E-01	-1.548E-01	-4.303E-02
3	1.300E+01	8.504E-01	5.172E-01	-9.007E-06
4	1.300E+01	8.487E-01	5.191E-01	-1.691E-04
5	1.300E+01	6.035E-01	-1.275E+00	-4.147E-02
6	1.300E+01	-4.345E+00	-3.259E+00	1.108E-01
7	1.300E+01	5.818E+00	7.034E+00	-3.542E-01
8	1.300E+01	4.793E+00	1.863E+01	6.530E-03
9	1.300E+01	2.944E+01	4.886E+00	-7.809E-01
0	1.302E+01	8.266E-04	2.390E-04	2.910E-05
1	1.302E+01	4.043E-02	-4.552E-01	-4.355E-02
2	1.302E+01	7.255E-01	2.792E-02	-4.140E-02
3	1.302E+01	7.558E-01	6.438E-01	-1.795E-05
4	1.302E+01	7.549E-01	6.413E-01	-7.367E-05
5	1.302E+01	7.209E-01	-1.204E+00	-4.286E-02
6	1.302E+01	-4.304E+00	-3.310E+00	1.101E-01
7	1.302E+01	5.776E+00	7.066E+00	-3.531E-01
8	1.302E+01	4.758E+00	1.863E+01	7.010E-03
9	1.302E+01	2.944E+01	4.914E+00	-7.813E-01
0	1.305E+01	8.009E-04	2.762E-04	2.946E-05
1	1.305E+01	2.309E-01	-3.587E-01	-4.200E-02
2	1.305E+01	6.945E-01	2.088E-01	-3.713E-02
3	1.305E+01	6.422E-01	7.542E-01	-2.790E-05
4	1.305E+01	6.447E-01	7.543E-01	2.041E-04
5	1.305E+01	8.320E-01	-1.122E+00	-4.387E-02
6	1.305E+01	-4.263E+00	-3.362E+00	1.094E-01
7	1.305E+01	5.734E+00	7.098E+00	-3.520E-01
8	1.305E+01	4.723E+00	1.864E+01	7.491E-03
9	1.305E+01	2.943E+01	4.943E+00	-7.818E-01
0	1.307E+01	7.749E-04	3.131E-04	2.983E-05
1	1.307E+01	3.472E-01	-1.526E-01	-2.747E-02
2	1.307E+01	6.189E-01	3.763E-01	-3.047E-02
3	1.307E+01	5.123E-01	8.454E-01	-2.816E-05
4	1.307E+01	5.107E-01	8.472E-01	-1.963E-04
5	1.307E+01	9.355E-01	-1.030E+00	-4.448E-02
6	1.307E+01	-4.220E+00	-3.412E+00	1.086E-01
7	1.307E+01	5.691E+00	7.130E+00	-3.508E-01
8	1.307E+01	4.688E+00	1.865E+01	7.971E-03
9	1.307E+01	2.943E+01	4.971E+00	-7.823E-01
0	1.310E+01	7.484E-04	3.496E-04	3.021E-05
1	1.310E+01	3.085E-01	1.134E-01	-1.422E-03
2	1.310E+01	5.033E-01	5.195E-01	-2.183E-02
3	1.310E+01	3.694E-01	9.151E-01	-3.309E-05
4	1.310E+01	3.685E-01	9.125E-01	-8.942E-05
5	1.310E+01	1.030E+00	-9.283E-01	-4.468E-02
6	1.310E+01	-4.178E+00	-3.462E+00	1.079E-01
7	1.310E+01	5.648E+00	7.162E+00	-3.497E-01
8	1.310E+01	4.653E+00	1.865E+01	8.451E-03
9	1.310E+01	2.942E+01	4.999E+00	-7.828E-01
0	1.312E+01	7.216E-04	3.859E-04	3.059E-05
1	1.312E+01	7.347E-02	2.953E-01	2.444E-02
2	1.312E+01	3.551E-01	6.289E-01	-1.178E-02
3	1.312E+01	2.169E-01	9.612E-01	-3.863E-05
4	1.312E+01	2.195E-01	9.612E-01	2.013E-04
5	1.312E+01	1.116E+00	-8.183E-01	-4.447E-02
6	1.312E+01	-4.134E+00	-3.512E+00	1.071E-01
7	1.312E+01	5.606E+00	7.193E+00	-3.485E-01
8	1.312E+01	4.618E+00	1.866E+01	8.931E-03
9	1.312E+01	2.942E+01	5.028E+00	-7.832E-01
0	1.315E+01	6.942E-04	4.219E-04	3.099E-05
1	1.315E+01	-2.192E-01	2.468E-01	3.127E-02
2	1.315E+01	1.837E-01	6.973E-01	-9.505E-04
3	1.315E+01	5.902E-02	9.826E-01	-3.397E-05
4	1.315E+01	5.743E-02	9.844E-01	-1.989E-04
5	1.315E+01	1.191E+00	-7.007E-01	-4.385E-02
6	1.315E+01	-4.090E+00	-3.561E+00	1.063E-01
7	1.315E+01	5.563E+00	7.224E+00	-3.474E-01
8	1.315E+01	4.583E+00	1.867E+01	9.411E-03
9	1.315E+01	2.941E+01	5.056E+00	-7.837E-01
0	1.317E+01	6.663E-04	4.576E-04	3.140E-05
1	1.317E+01	-3.816E-01	3.525E-02	1.801E-02
2	1.317E+01	4.029E-04	7.199E-01	9.939E-03
3	1.317E+01	-1.005E-01	9.787E-01	-3.379E-05
4	1.317E+01	-1.013E-01	9.761E-01	-9.066E-05
5	1.317E+01	1.255E+00	-5.766E-01	-4.282E-02
6	1.317E+01	-4.045E+00	-3.609E+00	1.055E-01
7	1.317E+01	5.519E+00	7.255E+00	-3.462E-01
8	1.317E+01	4.548E+00	1.867E+01	9.891E-03
9	1.317E+01	2.941E+01	5.085E+00	-7.842E-01
0	1.320E+01	6.379E-04	4.931E-04	3.182E-05
1	1.320E+01	-3.828E-01	-1.983E-01	-3.507E-03
2	1.320E+01	-1.829E-01	6.952E-01	2.017E-02
3	1.320E+01	-2.574E-01	9.493E-01	-3.417E-05
4	1.320E+01	-2.547E-01	9.493E-01	2.070E-04
5	1.320E+01	1.307E+00	-4.470E-01	-4.138E-02
6	1.320E+01	-4.000E+00	-3.657E+00	1.047E-01
7	1.320E+01	5.476E+00	7.286E+00	-3.450E-01
8	1.320E+01	4.512E+00	1.868E+01	1.037E-02
9	1.320E+01	2.940E+01	5.113E+00	-7.846E-01
0	1.322E+01	6.088E-04	5.283E-04	3.227E-05
1	1.322E+01	-2.663E-01	-3.743E-01	-2.426E-02
2	1.322E+01	-3.541E-01	6.246E-01	2.908E-02
3	1.322E+01	-4.075E-01	8.954E-01	-2.445E-05
4	1.322E+01	-4.090E-01	8.973E-01	-1.782E-04
5	1.322E+01	1.347E+00	-3.133E-01	-3.956E-02
6	1.322E+01	-3.954E+00	-3.705E+00	1.039E-01
7	1.322E+01	5.432E+00	7.316E+00	-3.438E-01
8	1.322E+01	4.477E+00	1.869E+01	1.085E-02
9	1.322E+01	2.940E+01	5.142E+00	-7.851E-01
0	1.325E+01	5.792E-04	5.632E-04	3.273E-05
1	1.325E+01	-8.233E-02	-4.572E-01	-3.903E-02
2	1.325E+01	-5.018E-01	5.127E-01	3.606E-02
3	1.325E+01	-5.471E-01	8.184E-01	-1.914E-05
4	1.325E+01	-5.480E-01	8.159E-01	-7.149E-05
5	1.325E+01	1.375E+00	-1.766E-01	-3.737E-02
6	1.325E+01	-3.907E+00	-3.752E+00	1.030E-01
7	1.325E+01	5.389E+00	7.346E+00	-3.425E-01
8	1.325E+01	4.442E+00	1.869E+01	1.133E-02
9	1.325E+01	2.939E+01	5.170E+00	-7.856E-01
0	1.327E+01	5.488E-04	5.978E-04	3.320E-05
1	1.327E+01	1.213E-01	-4.299E-01	-4.438E-02
2	1.327E+01	-6.163E-01	3.670E-01	4.066E-02
3	1.327E+01	-6.726E-01	7.203E-01	-1.464E-05
4	1.327E+01	-6.700E-01	7.202E-01	2.203E-04
5	1.327E+01	1.390E+00	-3.835E-02	-3.484E-02
6	1.327E+01	-3.860E+00	-3.798E+00	1.022E-01
7	1.327E+01	5.345E+00	7.376E+00	-3.413E-01
8	1.327E+01	4.407E+00	1.870E+01	1.181E-02
9	1.327E+01	2.939E+01	5.198E+00	-7.861E-01
0	1.330E+01	5.178E-04	6.319E-04	3.369E-05
1	1.330E+01	2.906E-01	-2.871E-01	-3.774E-02
2	1.330E+01	-6.900E-01	1.969E-01	4.257E-02
3	1.330E+01	-7.808E-01	6.036E-01	-8.315E-07
4	1.330E+01	-7.821E-01	6.055E-01	-1.466E-04
5	1.330E+01	1.392E+00	1.003E-01	-3.198E-02
6	1.330E+01	-3.812E+00	-3.843E+00	1.013E-01
7	1.330E+01	5.301E+00	7.406E+00	-3.401E-01
8	1.330E+01	4.372E+00	1.871E+01	1.229E-02
9	1.330E+01	2.938E+01	5.227E+00	-7.865E-01
0	1.332E+01	4.862E-04	6.656E-04	3.420E-05
1	1.332E+01	3.546E-01	-4.652E-02	-1.800E-02
2	1.332E+01	-7.181E-01	1.397E-02	4.168E-02
3	1.332E+01	-8.689E-01	4.715E-01	8.095E-06
4	1.332E+01	-8.698E-01	4.690E-01	-3.460E-05
5	1.332E+01	1.381E+00	2.381E-01	-2.884E-02
6	1.332E+01	-3.764E+00	-3.888E+00	1.004E-01
7	1.332E+01	5.256E+00	7.436E+00	-3.388E-01
8	1.332E+01	4.336E+00	1.871E+01	1.277E-02
9	1.332E+01	2.938E+01	5.255E+00	-7.870E-01
0	1.335E+01	4.539E-04	6.988E-04	3.472E-05
1	1.335E+01	2.341E-01	2.086E-01	1.021E-02
2	1.335E+01	-6.990E-01	-1.699E-01	3.805E-02
3	1.335E+01	-9.350E-01	3.274E-01	1.572E-05
4	1.335E+01	-9.323E-01	3.274E-01	2.431E-04
5	1.335E+01	1.358E+00	3.737E-01	-2.543E-02
6	1.335E+01	-3.715E+00	-3.933E+00	9.948E-02
7	1.335E+01	5.212E+00	7.465E+00	-3.376E-01
8	1.335E+01	4.301E+00	1.872E+01	1.325E-02
9	1.335E+01	2.937E+01	5.283E+00	-7.875E-01
0	1.337E+01	4.209E-04	7.316E-04	3.527E-05
1	1.337E+01	-5.163E-02	3.050E-01	3.014E-02
2	1.337E+01	-6.341E-01	-3.426E-01	3.193E-02
3	1.337E+01	-9.773E-01	1.749E-01	3.160E-05
4	1.337E+01	-9.786E-01	1.770E-01	-1.175E-04
5	1.337E+01	1.323E+00	5.060E-01	-2.181E-02
6	1.337E+01	-3.665E+00	-3.977E+00	9.856E-02
7	1.337E+01	5.167E+00	7.494E+00	-3.363E-01
8	1.337E+01	4.266E+00	1.873E+01	1.373E-02
9	1.337E+01	2.937E+01	5.312E+00	-7.879E-01
0	1.340E+01	3.873E-04	7.638E-04	3.583E-05
1	1.340E+01	-3.058E-01	1.724E-01	2.771E-02
2	1.340E+01	-5.279E-01	-4.929E-01	2.373E-02
3	1.340E+01	-9.950E-01	1.823E-02	4.169E-05
4	1.340E+01	-9.959E-01	1.573E-02	8.627E-06
5	1.340E+01	1.277E+00	6.340E-01	-1.799E-02
6	1.340E+01	-3.615E+00	-4.020E+00	9.761E-02
7	1.340E+01	5.123E+00	7.522E+00	-3.350E-01
8	1.340E+01	4.230E+00	1.873E+01	1.421E-02
9	1.340E+01	2.936E+01	5.340E+00	-7.884E-01
0	1.342E+01	3.530E-04	7.954E-04	3.641E-05
1	1.342E+01	-3.999E-01	-6.184E-02	9.717E-03
2	1.342E+01	-3.874E-01	-6.113E-01	1.399E-02
3	1.342E+01	-9.880E-01	-1.390E-01	4.994E-05
4	1.342E+01	-9.854E-01	-1.390E-01	2.752E-04
5	1.342E+01	1.220E+00	7.565E-01	-1.401E-02
6	1.342E+01	-3.564E+00	-4.062E+00	9.666E-02
7	1.342E+01	5.078E+00	7.551E+00	-3.337E-01
8	1.342E+01	4.195E+00	1.874E+01	1.469E-02
9	1.342E+01	2.936E+01	5.369E+00	-7.888E-01
0	1.345E+01	3.180E-04	8.264E-04	3.701E-05
1	1.345E+01	-3.475E-01	-2.784E-01	-1.231E-02
2	1.345E+01	-2.219E-01	-6.901E-01	3.355E-03
3	1.345E+01	-9.564E-01	-2.928E-01	6.561E-05
4	1.345E+01	-9.578E-01	-2.907E-01	-9.496E-05
5	1.345E+01	1.152E+00	8.728E-01	-9.925E-03
6	1.345E+01	-3.513E+00	-4.104E+00	9.568E-02
7	1.345E+01	5.033E+00	7.579E+00	-3.324E-01
8	1.345E+01	4.160E+00	1.875E+01	1.517E-02
9	1.345E+01	2.935E+01	5.397E+00	-7.893E-01
0	1.347E+01	2.825E-04	8.568E-04	3.761E-05
1	1.347E+01	-1.980E-01	-4.198E-01	-3.114E-02
2	1.347E+01	-4.207E-02	-7.247E-01	-7.495E-03
3	1.347E+01	-9.013E-01	-4.393E-01	7.437E-05
4	1.347E+01	-9.023E-01	-4.418E-01	4.564E-05
5	1.347E+01	1.075E+00	9.819E-01	-5.753E-03
6	1.347E+01	-3.461E+00	-4.146E+00	9.470E-02
7	1.347E+01	4.987E+00	7.607E+00	-3.311E-01
8	1.347E+01	4.124E+00	1.875E+01	1.565E-02
9	1.347E+01	2.935E+01	5.425E+00	-7.898E-01
0	1.350E+01	2.464E-04	8.864E-04	3.823E-05
1	1.350E+01	-2.511E-04	-4.597E-01	-4.247E-02
2	1.350E+01	1.404E-01	-7.128E-01	-1.786E-02
3	1.350E+01	-8.243E-01	-5.752E-01	8.074E-05
4	1.350E+01	-8.217E-01	-5.752E-01	3.107E-04
5	1.350E+01	9.897E-01	1.083E+00	-1.535E-03
6	1.350E+01	-3.409E+00	-4.186E+00	9.369E-02
7	1.350E+01	4.942E+00	7.635E+00	-3.297E-01
8	1.350E+01	4.089E+00	1.876E+01	1.613E-02
9	1.350E+01	2.934E+01	5.454E+00	-7.902E-01
0	1.352E+01	2.098E-04	9.153E-04	3.885E-05
1	1.352E+01	1.968E-01	-3.857E-01	-4.325E-02
2	1.352E+01	3.140E-01	-6.555E-01	-2.709E-02
3	1.352E+01	-7.273E-01	-6.971E-01	9.401E-05
4	1.352E+01	-7.287E-01	-6.950E-01	-7.676E-05
5	1.352E+01	8.964E-01	1.176E+00	2.695E-03
6	1.352E+01	-3.356E+00	-4.226E+00	9.268E-02
7	1.352E+01	4.896E+00	7.662E+00	-3.284E-01
8	1.352E+01	4.054E+00	1.876E+01	1.661E-02
9	1.352E+01	2.934E+01	5.482E+00	-7.907E-01
0	1.355E+01	1.728E-04	9.434E-04	3.948E-05
1	1.355E+01	3.334E-01	-1.990E-01	-3.129E-02
2	1.355E+01	4.676E-01	-5.564E-01	-3.459E-02
3	1.355E+01	-6.128E-01	-8.021E-01	9.947E-05
4	1.355E+01	-6.138E-01	-8.046E-01	6.954E-05
5	1.355E+01	7.963E-01	1.260E+00	6.906E-03
6	1.355E+01	-3.303E+00	-4.266E+00	9.164E-02
7	1.355E+01	4.851E+00	7.690E+00	-3.270E-01
8	1.355E+01	4.018E+00	1.877E+01	1.709E-02
9	1.355E+01	2.933E+01	5.510E+00	-7.912E-01
0	1.357E+01	1.354E-04	9.709E-04	4.011E-05
1	1.357E+01	3.309E-01	6.342E-02	-6.971E-03
2	1.357E+01	5.915E-01	-4.218E-01	-3.989E-02
3	1.357E+01	-4.838E-01	-8.881E-01	1.020E-04
4	1.357E+01	-4.811E-01	-8.882E-01	3.389E-04
5	1.357E+01	6.903E-01	1.334E+00	1.106E-02
6	1.357E+01	-3.249E+00	-4.304E+00	9.060E-02
7	1.357E+01	4.805E+00	7.716E+00	-3.257E-01
8	1.357E+01	3.983E+00	1.878E+01	1.757E-02
9	1.357E+01	2.932E+01	5.539E+00	-7.916E-01
0	1.360E+01	9.761E-05	9.977E-04	4.074E-05
1	1.360E+01	1.295E-01	2.767E-01	2.049E-02
2	1.360E+01	6.778E-01	-2.604E-01	-4.266E-02
3	1.360E+01	-3.431E-01	-9.530E-01	1.112E-04
4	1.360E+01	-3.445E-01	-9.510E-01	-6.130E-05
5	1.360E+01	5.792E-01	1.399E+00	1.514E-02
6	1.360E+01	-3.194E+00	-4.342E+00	8.954E-02
7	1.360E+01	4.759E+00	7.743E+00	-3.243E-01
8	1.360E+01	3.948E+00	1.878E+01	1.804E-02
9	1.360E+01	2.932E+01	5.567E+00	-7.921E-01
0	1.362E+01	5.951E-05	1.024E-03	4.138E-05
1	1.362E+01	-1.701E-01	2.743E-01	3.184E-02
2	1.362E+01	7.209E-01	-8.238E-02	-4.270E-02
3	1.362E+01	-1.944E-01	-9.952E-01	1.122E-04
4	1.362E+01	-1.954E-01	-9.977E-01	8.010E-05
5	1.362E+01	4.640E-01	1.454E+00	1.912E-02
6	1.362E+01	-3.140E+00	-4.380E+00	8.846E-02
7	1.362E+01	4.712E+00	7.770E+00	-3.229E-01
8	1.362E+01	3.912E+00	1.879E+01	1.852E-02
9	1.362E+01	2.931E+01	5.595E+00	-7.925E-01
0	1.365E+01	2.106E-05	1.049E-03	4.203E-05
1	1.365E+01	-3.645E-01	8.205E-02	2.160E-02
2	1.365E+01	7.179E-01	1.010E-01	-4.001E-02
3	1.365E+01	-4.113E-02	-1.014E+00	1.099E-04
4	1.365E+01	-3.848E-02	-1.014E+00	3.496E-04
5	1.365E+01	3.456E-01	1.499E+00	2.295E-02
6	1.365E+01	-3.084E+00	-4.416E+00	8.737E-02
7	1.365E+01	4.666E+00	7.796E+00	-3.215E-01
