v0	t	earth_x	earth_y	U	K
1.40	0.000E+00	1.000E+00	0.000E+00	-1.184E-04	1.161E-04
1.40	1.000E+00	-2.832E+00	3.730E+00	-2.529E-05	2.307E-05
1.40	2.000E+00	-5.987E+00	4.867E+00	-1.535E-05	1.307E-05
1.40	3.000E+00	-8.598E+00	5.534E+00	-1.158E-05	9.284E-06
1.40	4.000E+00	-1.088E+01	5.988E+00	-9.534E-06	7.230E-06
1.40	5.000E+00	-1.294E+01	6.314E+00	-8.224E-06	5.917E-06
1.40	6.000E+00	-1.483E+01	6.556E+00	-7.304E-06	4.997E-06
1.40	7.000E+00	-1.658E+01	6.736E+00	-6.619E-06	4.310E-06
1.40	8.000E+00	-1.821E+01	6.870E+00	-6.085E-06	3.776E-06
1.40	9.000E+00	-1.975E+01	6.967E+00	-5.656E-06	3.346E-06
1.40	1.000E+01	-2.120E+01	7.033E+00	-5.303E-06	2.993E-06
1.40	1.100E+01	-2.257E+01	7.075E+00	-5.007E-06	2.697E-06
1.40	1.200E+01	-2.388E+01	7.095E+00	-4.754E-06	2.444E-06
1.40	1.300E+01	-2.513E+01	7.097E+00	-4.536E-06	2.226E-06
1.40	1.400E+01	-2.632E+01	7.083E+00	-4.346E-06	2.035E-06
1.40	1.500E+01	-2.746E+01	7.056E+00	-4.178E-06	1.867E-06
1.40	1.600E+01	-2.855E+01	7.016E+00	-4.029E-06	1.718E-06
1.40	1.700E+01	-2.959E+01	6.965E+00	-3.895E-06	1.584E-06
1.40	1.800E+01	-3.060E+01	6.905E+00	-3.775E-06	1.464E-06
1.40	1.900E+01	-3.157E+01	6.836E+00	-3.667E-06	1.356E-06
1.40	2.000E+01	-3.250E+01	6.758E+00	-3.568E-06	1.257E-06
1.40	2.100E+01	-3.339E+01	6.674E+00	-3.478E-06	1.167E-06
1.40	2.200E+01	-3.425E+01	6.582E+00	-3.396E-06	1.084E-06
1.40	2.300E+01	-3.508E+01	6.485E+00	-3.320E-06	1.008E-06
1.40	2.400E+01	-3.588E+01	6.382E+00	-3.250E-06	9.385E-07
1.40	2.500E+01	-3.665E+01	6.274E+00	-3.185E-06	8.739E-07
1.40	2.600E+01	-3.739E+01	6.160E+00	-3.125E-06	8.140E-07
1.40	2.700E+01	-3.810E+01	6.043E+00	-3.070E-06	7.584E-07
1.40	2.800E+01	-3.879E+01	5.921E+00	-3.018E-06	7.067E-07
1.40	2.900E+01	-3.945E+01	5.795E+00	-2.970E-06	6.585E-07
1.40	3.000E+01	-4.009E+01	5.666E+00	-2.925E-06	6.135E-07
1.40	3.100E+01	-4.071E+01	5.534E+00	-2.883E-06	5.715E-07
1.40	3.200E+01	-4.130E+01	5.398E+00	-2.844E-06	5.322E-07
1.40	3.300E+01	-4.187E+01	5.259E+00	-2.807E-06	4.953E-07
1.40	3.400E+01	-4.241E+01	5.118E+00	-2.772E-06	4.608E-07
1.40	3.500E+01	-4.294E+01	4.974E+00	-2.740E-06	4.285E-07
1.40	3.600E+01	-4.344E+01	4.827E+00	-2.710E-06	3.981E-07
1.40	3.700E+01	-4.392E+01	4.678E+00	-2.681E-06	3.696E-07
1.40	3.800E+01	-4.439E+01	4.527E+00	-2.654E-06	3.429E-07
1.40	3.900E+01	-4.483E+01	4.374E+00	-2.629E-06	3.178E-07
1.40	4.000E+01	-4.525E+01	4.220E+00	-2.606E-06	2.942E-07
1.40	4.100E+01	-4.566E+01	4.063E+00	-2.584E-06	2.721E-07
1.40	4.200E+01	-4.605E+01	3.905E+00	-2.563E-06	2.513E-07
1.40	4.300E+01	-4.641E+01	3.745E+00	-2.543E-06	2.318E-07
1.40	4.400E+01	-4.676E+01	3.584E+00	-2.525E-06	2.136E-07
1.40	4.500E+01	-4.709E+01	3.421E+00	-2.508E-06	1.966E-07
1.40	4.600E+01	-4.741E+01	3.257E+00	-2.492E-06	1.806E-07
1.40	4.700E+01	-4.771E+01	3.092E+00	-2.477E-06	1.658E-07
1.40	4.800E+01	-4.799E+01	2.926E+00	-2.464E-06	1.519E-07
1.40	4.900E+01	-4.825E+01	2.758E+00	-2.451E-06	1.391E-07
1.40	5.000E+01	-4.849E+01	2.590E+00	-2.439E-06	1.271E-07
1.40	5.100E+01	-4.872E+01	2.421E+00	-2.428E-06	1.161E-07
1.40	5.200E+01	-4.893E+01	2.251E+00	-2.418E-06	1.060E-07
1.40	5.300E+01	-4.913E+01	2.080E+00	-2.408E-06	9.678E-08
1.40	5.400E+01	-4.931E+01	1.909E+00	-2.400E-06	8.836E-08
1.40	5.500E+01	-4.947E+01	1.737E+00	-2.392E-06	8.075E-08
1.40	5.600E+01	-4.962E+01	1.564E+00	-2.386E-06	7.394E-08
1.40	5.700E+01	-4.975E+01	1.391E+00	-2.380E-06	6.789E-08
1.40	5.800E+01	-4.987E+01	1.217E+00	-2.374E-06	6.261E-08
1.40	5.900E+01	-4.997E+01	1.043E+00	-2.370E-06	5.807E-08
1.40	6.000E+01	-5.005E+01	8.691E-01	-2.366E-06	5.426E-08
1.40	6.100E+01	-5.012E+01	6.945E-01	-2.363E-06	5.119E-08
1.40	6.200E+01	-5.017E+01	5.197E-01	-2.361E-06	4.883E-08
1.40	6.300E+01	-5.021E+01	3.448E-01	-2.359E-06	4.718E-08
1.40	6.400E+01	-5.023E+01	1.697E-01	-2.358E-06	4.624E-08
1.40	6.500E+01	-5.023E+01	-5.359E-03	-2.358E-06	4.601E-08
1.40	6.600E+01	-5.022E+01	-1.805E-01	-2.358E-06	4.648E-08
1.40	6.700E+01	-5.020E+01	-3.555E-01	-2.359E-06	4.766E-08
1.40	6.800E+01	-5.015E+01	-5.305E-01	-2.361E-06	4.955E-08
1.40	6.900E+01	-5.010E+01	-7.052E-01	-2.364E-06	5.216E-08
1.40	7.000E+01	-5.002E+01	-8.798E-01	-2.367E-06	5.548E-08
1.40	7.100E+01	-4.993E+01	-1.054E+00	-2.371E-06	5.954E-08
1.40	7.200E+01	-4.983E+01	-1.228E+00	-2.376E-06	6.433E-08
1.40	7.300E+01	-4.971E+01	-1.402E+00	-2.382E-06	6.987E-08
1.40	7.400E+01	-4.957E+01	-1.575E+00	-2.388E-06	7.618E-08
1.40	7.500E+01	-4.942E+01	-1.747E+00	-2.395E-06	8.327E-08
1.40	7.600E+01	-4.925E+01	-1.919E+00	-2.403E-06	9.115E-08
1.40	7.700E+01	-4.907E+01	-2.091E+00	-2.412E-06	9.985E-08
1.40	7.800E+01	-4.886E+01	-2.261E+00	-2.421E-06	1.094E-07
1.40	7.900E+01	-4.865E+01	-2.431E+00	-2.432E-06	1.198E-07
1.40	8.000E+01	-4.841E+01	-2.600E+00	-2.443E-06	1.311E-07
1.40	8.100E+01	-4.816E+01	-2.769E+00	-2.455E-06	1.433E-07
1.40	8.200E+01	-4.789E+01	-2.936E+00	-2.468E-06	1.565E-07
1.40	8.300E+01	-4.761E+01	-3.102E+00	-2.483E-06	1.707E-07
1.40	8.400E+01	-4.730E+01	-3.267E+00	-2.498E-06	1.859E-07
1.40	8.500E+01	-4.698E+01	-3.431E+00	-2.514E-06	2.023E-07
1.40	8.600E+01	-4.665E+01	-3.593E+00	-2.532E-06	2.197E-07
1.40	8.700E+01	-4.629E+01	-3.754E+00	-2.550E-06	2.384E-07
1.40	8.800E+01	-4.592E+01	-3.914E+00	-2.570E-06	2.582E-07
1.40	8.900E+01	-4.552E+01	-4.072E+00	-2.591E-06	2.795E-07
1.40	9.000E+01	-4.511E+01	-4.229E+00	-2.614E-06	3.021E-07
1.40	9.100E+01	-4.468E+01	-4.383E+00	-2.638E-06	3.262E-07
1.40	9.200E+01	-4.423E+01	-4.536E+00	-2.664E-06	3.518E-07
1.40	9.300E+01	-4.376E+01	-4.687E+00	-2.691E-06	3.792E-07
1.40	9.400E+01	-4.327E+01	-4.835E+00	-2.720E-06	4.083E-07
1.40	9.500E+01	-4.276E+01	-4.981E+00	-2.751E-06	4.393E-07
1.40	9.600E+01	-4.223E+01	-5.125E+00	-2.784E-06	4.724E-07
1.40	9.700E+01	-4.167E+01	-5.266E+00	-2.820E-06	5.077E-07
1.40	9.800E+01	-4.110E+01	-5.404E+00	-2.857E-06	5.453E-07
1.40	9.900E+01	-4.050E+01	-5.540E+00	-2.897E-06	5.855E-07
1.40	1.000E+02	-3.988E+01	-5.672E+00	-2.940E-06	6.285E-07
1.40	1.010E+02	-3.923E+01	-5.800E+00	-2.987E-06	6.746E-07
1.40	1.020E+02	-3.856E+01	-5.925E+00	-3.036E-06	7.239E-07
1.40	1.030E+02	-3.786E+01	-6.046E+00	-3.089E-06	7.769E-07
1.40	1.040E+02	-3.714E+01	-6.163E+00	-3.146E-06	8.340E-07
1.40	1.050E+02	-3.639E+01	-6.275E+00	-3.207E-06	8.954E-07
1.40	1.060E+02	-3.561E+01	-6.383E+00	-3.274E-06	9.618E-07
1.40	1.070E+02	-3.480E+01	-6.485E+00	-3.346E-06	1.034E-06
1.40	1.080E+02	-3.396E+01	-6.581E+00	-3.424E-06	1.112E-06
1.40	1.090E+02	-3.309E+01	-6.671E+00	-3.509E-06	1.197E-06
1.40	1.100E+02	-3.218E+01	-6.754E+00	-3.602E-06	1.290E-06
1.40	1.110E+02	-3.124E+01	-6.829E+00	-3.704E-06	1.392E-06
1.40	1.120E+02	-3.026E+01	-6.897E+00	-3.816E-06	1.504E-06
1.40	1.130E+02	-2.924E+01	-6.955E+00	-3.941E-06	1.628E-06
1.40	1.140E+02	-2.818E+01	-7.003E+00	-4.079E-06	1.767E-06
1.40	1.150E+02	-2.707E+01	-7.040E+00	-4.235E-06	1.922E-06
1.40	1.160E+02	-2.591E+01	-7.064E+00	-4.410E-06	2.097E-06
1.40	1.170E+02	-2.470E+01	-7.073E+00	-4.610E-06	2.297E-06
1.40	1.180E+02	-2.343E+01	-7.066E+00	-4.839E-06	2.526E-06
1.40	1.190E+02	-2.210E+01	-7.040E+00	-5.106E-06	2.792E-06
1.40	1.200E+02	-2.070E+01	-6.992E+00	-5.420E-06	3.107E-06
1.40	1.210E+02	-1.922E+01	-6.917E+00	-5.797E-06	3.483E-06
1.40	1.220E+02	-1.766E+01	-6.810E+00	-6.259E-06	3.944E-06
1.40	1.230E+02	-1.598E+01	-6.663E+00	-6.839E-06	4.524E-06
1.40	1.240E+02	-1.419E+01	-6.465E+00	-7.595E-06	5.279E-06
1.40	1.250E+02	-1.225E+01	-6.198E+00	-8.628E-06	6.310E-06
1.40	1.260E+02	-1.012E+01	-5.835E+00	-1.014E-05	7.820E-06
1.40	1.270E+02	-7.729E+00	-5.323E+00	-1.262E-05	1.029E-05
1.40	1.280E+02	-4.962E+00	-4.541E+00	-1.761E-05	1.526E-05
1.40	1.290E+02	-1.503E+00	-3.053E+00	-3.480E-05	3.229E-05
1.40	1.300E+02	-2.370E-01	2.178E+00	-5.405E-05	5.228E-05
1.40	1.310E+02	-4.024E+00	4.223E+00	-2.030E-05	1.805E-05
1.40	1.320E+02	-6.947E+00	5.143E+00	-1.370E-05	1.141E-05
1.40	1.330E+02	-9.427E+00	5.722E+00	-1.074E-05	8.439E-06
1.40	1.340E+02	-1.163E+01	6.126E+00	-9.013E-06	6.708E-06
1.40	1.350E+02	-1.362E+01	6.421E+00	-7.866E-06	5.559E-06
1.40	1.360E+02	-1.545E+01	6.641E+00	-7.042E-06	4.734E-06
1.40	1.370E+02	-1.716E+01	6.806E+00	-6.417E-06	4.108E-06
1.40	1.380E+02	-1.875E+01	6.927E+00	-5.924E-06	3.614E-06
1.40	1.390E+02	-2.026E+01	7.014E+00	-5.524E-06	3.215E-06
1.40	1.400E+02	-2.168E+01	7.072E+00	-5.193E-06	2.883E-06
1.40	1.410E+02	-2.303E+01	7.107E+00	-4.914E-06	2.603E-06
1.40	1.420E+02	-2.432E+01	7.122E+00	-4.674E-06	2.363E-06
1.40	1.430E+02	-2.554E+01	7.120E+00	-4.466E-06	2.156E-06
1.40	1.440E+02	-2.672E+01	7.102E+00	-4.284E-06	1.973E-06
1.40	1.450E+02	-2.784E+01	7.071E+00	-4.124E-06	1.813E-06
1.40	1.460E+02	-2.891E+01	7.029E+00	-3.980E-06	1.669E-06
1.40	1.470E+02	-2.995E+01	6.976E+00	-3.852E-06	1.541E-06
1.40	1.480E+02	-3.094E+01	6.913E+00	-3.736E-06	1.425E-06
1.40	1.490E+02	-3.189E+01	6.842E+00	-3.631E-06	1.320E-06
1.40	1.500E+02	-3.281E+01	6.763E+00	-3.536E-06	1.224E-06
1.40	1.510E+02	-3.369E+01	6.676E+00	-3.448E-06	1.137E-06
1.40	1.520E+02	-3.454E+01	6.584E+00	-3.368E-06	1.057E-06
1.40	1.530E+02	-3.536E+01	6.485E+00	-3.295E-06	9.832E-07
1.40	1.540E+02	-3.615E+01	6.381E+00	-3.227E-06	9.152E-07
1.40	1.550E+02	-3.691E+01	6.272E+00	-3.164E-06	8.523E-07
1.40	1.560E+02	-3.764E+01	6.158E+00	-3.105E-06	7.940E-07
1.40	1.570E+02	-3.834E+01	6.039E+00	-3.051E-06	7.398E-07
1.40	1.580E+02	-3.902E+01	5.917E+00	-3.001E-06	6.893E-07
1.40	1.590E+02	-3.968E+01	5.791E+00	-2.954E-06	6.423E-07
1.40	1.600E+02	-4.030E+01	5.661E+00	-2.910E-06	5.984E-07
1.40	1.610E+02	-4.091E+01	5.528E+00	-2.869E-06	5.573E-07
1.40	1.620E+02	-4.149E+01	5.391E+00	-2.830E-06	5.189E-07
1.40	1.630E+02	-4.205E+01	5.252E+00	-2.795E-06	4.830E-07
1.40	1.640E+02	-4.259E+01	5.110E+00	-2.761E-06	4.492E-07
1.40	1.650E+02	-4.311E+01	4.966E+00	-2.729E-06	4.176E-07
1.40	1.660E+02	-4.361E+01	4.819E+00	-2.700E-06	3.879E-07
1.40	1.670E+02	-4.408E+01	4.670E+00	-2.672E-06	3.600E-07
1.40	1.680E+02	-4.454E+01	4.519E+00	-2.645E-06	3.339E-07
1.40	1.690E+02	-4.498E+01	4.366E+00	-2.621E-06	3.093E-07
1.40	1.700E+02	-4.539E+01	4.211E+00	-2.598E-06	2.862E-07
1.40	1.710E+02	-4.579E+01	4.054E+00	-2.576E-06	2.646E-07
1.40	1.720E+02	-4.617E+01	3.896E+00	-2.556E-06	2.443E-07
1.40	1.730E+02	-4.653E+01	3.736E+00	-2.537E-06	2.253E-07
1.40	1.740E+02	-4.688E+01	3.574E+00	-2.519E-06	2.075E-07
1.40	1.750E+02	-4.720E+01	3.411E+00	-2.502E-06	1.908E-07
1.40	1.760E+02	-4.751E+01	3.247E+00	-2.487E-06	1.753E-07
1.40	1.770E+02	-4.780E+01	3.082E+00	-2.472E-06	1.608E-07
1.40	1.780E+02	-4.808E+01	2.916E+00	-2.459E-06	1.473E-07
1.40	1.790E+02	-4.833E+01	2.748E+00	-2.446E-06	1.348E-07
1.40	1.800E+02	-4.857E+01	2.580E+00	-2.435E-06	1.232E-07
1.40	1.810E+02	-4.880E+01	2.411E+00	-2.424E-06	1.125E-07
1.40	1.820E+02	-4.900E+01	2.241E+00	-2.414E-06	1.027E-07
1.40	1.830E+02	-4.919E+01	2.070E+00	-2.405E-06	9.373E-08
1.40	1.840E+02	-4.937E+01	1.898E+00	-2.397E-06	8.560E-08
1.40	1.850E+02	-4.952E+01	1.726E+00	-2.390E-06	7.827E-08
1.40	1.860E+02	-4.967E+01	1.554E+00	-2.383E-06	7.172E-08
1.40	1.870E+02	-4.979E+01	1.380E+00	-2.378E-06	6.595E-08
1.40	1.880E+02	-4.990E+01	1.207E+00	-2.373E-06	6.093E-08
1.40	1.890E+02	-5.000E+01	1.033E+00	-2.368E-06	5.665E-08
1.40	1.900E+02	-5.007E+01	8.584E-01	-2.365E-06	5.310E-08
1.40	1.910E+02	-5.014E+01	6.839E-01	-2.362E-06	5.027E-08
1.40	1.920E+02	-5.018E+01	5.091E-01	-2.360E-06	4.817E-08
1.40	1.930E+02	-5.022E+01	3.341E-01	-2.359E-06	4.677E-08
1.40	1.940E+02	-5.023E+01	1.590E-01	-2.358E-06	4.608E-08
1.40	1.950E+02	-5.023E+01	-1.608E-02	-2.358E-06	4.609E-08
1.40	1.960E+02	-5.021E+01	-1.912E-01	-2.359E-06	4.682E-08
1.40	1.970E+02	-5.018E+01	-3.662E-01	-2.360E-06	4.825E-08
1.40	1.980E+02	-5.014E+01	-5.412E-01	-2.362E-06	5.039E-08
1.40	1.990E+02	-5.007E+01	-7.159E-01	-2.365E-06	5.324E-08
1.40	2.000E+02	-4.999E+01	-8.905E-01	-2.369E-06	5.683E-08
1.40	2.010E+02	-4.990E+01	-1.065E+00	-2.373E-06	6.114E-08
1.40	2.020E+02	-4.979E+01	-1.239E+00	-2.378E-06	6.619E-08
1.40	2.030E+02	-4.966E+01	-1.412E+00	-2.384E-06	7.200E-08
1.40	2.040E+02	-4.952E+01	-1.585E+00	-2.390E-06	7.858E-08
1.40	2.050E+02	-4.936E+01	-1.758E+00	-2.398E-06	8.595E-08
1.40	2.060E+02	-4.919E+01	-1.930E+00	-2.406E-06	9.412E-08
1.40	2.070E+02	-4.900E+01	-2.101E+00	-2.415E-06	1.031E-07
1.40	2.080E+02	-4.879E+01	-2.272E+00	-2.425E-06	1.130E-07
1.40	2.090E+02	-4.857E+01	-2.442E+00	-2.435E-06	1.237E-07
1.40	2.100E+02	-4.833E+01	-2.611E+00	-2.447E-06	1.353E-07
1.40	2.110E+02	-4.807E+01	-2.779E+00	-2.460E-06	1.479E-07
1.40	2.120E+02	-4.780E+01	-2.946E+00	-2.473E-06	1.614E-07
1.40	2.130E+02	-4.751E+01	-3.112E+00	-2.488E-06	1.760E-07
1.40	2.140E+02	-4.720E+01	-3.277E+00	-2.503E-06	1.916E-07
1.40	2.150E+02	-4.687E+01	-3.441E+00	-2.520E-06	2.083E-07
1.40	2.160E+02	-4.653E+01	-3.603E+00	-2.538E-06	2.261E-07
1.40	2.170E+02	-4.616E+01	-3.764E+00	-2.557E-06	2.452E-07
1.40	2.180E+02	-4.578E+01	-3.924E+00	-2.577E-06	2.656E-07
1.40	2.190E+02	-4.538E+01	-4.081E+00	-2.599E-06	2.873E-07
1.40	2.200E+02	-4.497E+01	-4.238E+00	-2.622E-06	3.104E-07
1.40	2.210E+02	-4.453E+01	-4.392E+00	-2.647E-06	3.350E-07
1.40	2.220E+02	-4.407E+01	-4.545E+00	-2.673E-06	3.613E-07
1.40	2.230E+02	-4.360E+01	-4.695E+00	-2.701E-06	3.892E-07
1.40	2.240E+02	-4.310E+01	-4.843E+00	-2.731E-06	4.190E-07
1.40	2.250E+02	-4.258E+01	-4.989E+00	-2.763E-06	4.507E-07
1.40	2.260E+02	-4.204E+01	-5.132E+00	-2.796E-06	4.845E-07
1.40	2.270E+02	-4.148E+01	-5.273E+00	-2.833E-06	5.206E-07
1.40	2.280E+02	-4.089E+01	-5.411E+00	-2.871E-06	5.591E-07
1.40	2.290E+02	-4.029E+01	-5.546E+00	-2.912E-06	6.003E-07
1.40	2.300E+02	-3.966E+01	-5.677E+00	-2.956E-06	6.444E-07
1.40	2.310E+02	-3.900E+01	-5.805E+00	-3.004E-06	6.915E-07
1.40	2.320E+02	-3.832E+01	-5.930E+00	-3.054E-06	7.421E-07
1.40	2.330E+02	-3.762E+01	-6.050E+00	-3.109E-06	7.965E-07
1.40	2.340E+02	-3.688E+01	-6.166E+00	-3.167E-06	8.550E-07
1.40	2.350E+02	-3.612E+01	-6.277E+00	-3.230E-06	9.182E-07
1.40	2.360E+02	-3.533E+01	-6.383E+00	-3.299E-06	9.864E-07
1.40	2.370E+02	-3.451E+01	-6.484E+00	-3.373E-06	1.060E-06
1.40	2.380E+02	-3.366E+01	-6.579E+00	-3.453E-06	1.141E-06
1.40	2.390E+02	-3.278E+01	-6.668E+00	-3.541E-06	1.228E-06
1.40	2.400E+02	-3.186E+01	-6.749E+00	-3.637E-06	1.324E-06
1.40	2.410E+02	-3.090E+01	-6.823E+00	-3.742E-06	1.430E-06
1.40	2.420E+02	-2.991E+01	-6.888E+00	-3.859E-06	1.546E-06
1.40	2.430E+02	-2.888E+01	-6.944E+00	-3.988E-06	1.675E-06
1.40	2.440E+02	-2.780E+01	-6.989E+00	-4.132E-06	1.819E-06
1.40	2.450E+02	-2.667E+01	-7.023E+00	-4.294E-06	1.981E-06
1.40	2.460E+02	-2.550E+01	-7.043E+00	-4.477E-06	2.164E-06
1.40	2.470E+02	-2.427E+01	-7.048E+00	-4.686E-06	2.374E-06
1.40	2.480E+02	-2.298E+01	-7.036E+00	-4.928E-06	2.615E-06
1.40	2.490E+02	-2.163E+01	-7.004E+00	-5.210E-06	2.897E-06
1.40	2.500E+02	-2.020E+01	-6.948E+00	-5.545E-06	3.231E-06
1.40	2.510E+02	-1.869E+01	-6.864E+00	-5.948E-06	3.634E-06
1.40	2.520E+02	-1.709E+01	-6.746E+00	-6.447E-06	4.133E-06
1.40	2.530E+02	-1.537E+01	-6.584E+00	-7.081E-06	4.766E-06
1.40	2.540E+02	-1.353E+01	-6.366E+00	-7.920E-06	5.603E-06
1.40	2.550E+02	-1.153E+01	-6.072E+00	-9.090E-06	6.771E-06
1.40	2.560E+02	-9.316E+00	-5.667E+00	-1.086E-05	8.539E-06
1.40	2.570E+02	-6.814E+00	-5.083E+00	-1.393E-05	1.160E-05
1.40	2.580E+02	-3.856E+00	-4.143E+00	-2.093E-05	1.856E-05
1.40	2.590E+02	4.142E-03	-1.953E+00	-6.063E-05	5.766E-05
1.40	2.600E+02	-1.714E+00	3.183E+00	-3.276E-05	3.062E-05
1.40	2.610E+02	-5.114E+00	4.611E+00	-1.720E-05	1.492E-05
1.40	2.620E+02	-7.853E+00	5.381E+00	-1.244E-05	1.014E-05
1.40	2.630E+02	-1.022E+01	5.890E+00	-1.004E-05	7.737E-06
1.40	2.640E+02	-1.234E+01	6.253E+00	-8.561E-06	6.255E-06
1.40	2.650E+02	-1.427E+01	6.521E+00	-7.548E-06	5.240E-06
1.40	2.660E+02	-1.606E+01	6.721E+00	-6.803E-06	4.495E-06
1.40	2.670E+02	-1.772E+01	6.871E+00	-6.231E-06	3.921E-06
1.40	2.680E+02	-1.929E+01	6.981E+00	-5.774E-06	3.465E-06
1.40	2.690E+02	-2.076E+01	7.058E+00	-5.401E-06	3.091E-06
1.40	2.700E+02	-2.216E+01	7.110E+00	-5.090E-06	2.779E-06
1.40	2.710E+02	-2.348E+01	7.138E+00	-4.825E-06	2.515E-06
1.40	2.720E+02	-2.475E+01	7.148E+00	-4.598E-06	2.287E-06
1.40	2.730E+02	-2.595E+01	7.142E+00	-4.400E-06	2.089E-06
1.40	2.740E+02	-2.711E+01	7.120E+00	-4.226E-06	1.915E-06
1.40	2.750E+02	-2.821E+01	7.086E+00	-4.071E-06	1.760E-06
1.40	2.760E+02	-2.927E+01	7.041E+00	-3.934E-06	1.622E-06
1.40	2.770E+02	-3.029E+01	6.985E+00	-3.810E-06	1.499E-06
1.40	2.780E+02	-3.127E+01	6.920E+00	-3.698E-06	1.387E-06
1.40	2.790E+02	-3.221E+01	6.847E+00	-3.597E-06	1.285E-06
1.40	2.800E+02	-3.312E+01	6.767E+00	-3.504E-06	1.193E-06
1.40	2.810E+02	-3.399E+01	6.679E+00	-3.419E-06	1.108E-06
1.40	2.820E+02	-3.482E+01	6.585E+00	-3.342E-06	1.030E-06
1.40	2.830E+02	-3.563E+01	6.485E+00	-3.270E-06	9.587E-07
1.40	2.840E+02	-3.641E+01	6.380E+00	-3.204E-06	8.925E-07
1.40	2.850E+02	-3.716E+01	6.270E+00	-3.143E-06	8.313E-07
1.40	2.860E+02	-3.788E+01	6.155E+00	-3.086E-06	7.745E-07
1.40	2.870E+02	-3.858E+01	6.036E+00	-3.033E-06	7.216E-07
1.40	2.880E+02	-3.925E+01	5.913E+00	-2.984E-06	6.724E-07
1.40	2.890E+02	-3.989E+01	5.786E+00	-2.938E-06	6.265E-07
1.40	2.900E+02	-4.051E+01	5.655E+00	-2.895E-06	5.836E-07
1.40	2.910E+02	-4.111E+01	5.522E+00	-2.855E-06	5.435E-07
1.40	2.920E+02	-4.169E+01	5.385E+00	-2.818E-06	5.060E-07
1.40	2.930E+02	-4.224E+01	5.245E+00	-2.782E-06	4.708E-07
1.40	2.940E+02	-4.277E+01	5.103E+00	-2.749E-06	4.379E-07
1.40	2.950E+02	-4.328E+01	4.958E+00	-2.719E-06	4.069E-07
1.40	2.960E+02	-4.377E+01	4.811E+00	-2.690E-06	3.779E-07
1.40	2.970E+02	-4.424E+01	4.662E+00	-2.662E-06	3.506E-07
1.40	2.980E+02	-4.469E+01	4.511E+00	-2.637E-06	3.251E-07
1.40	2.990E+02	-4.512E+01	4.357E+00	-2.613E-06	3.010E-07
1.40	3.000E+02	-4.553E+01	4.202E+00	-2.590E-06	2.785E-07
1.40	3.010E+02	-4.592E+01	4.045E+00	-2.569E-06	2.573E-07
1.40	3.020E+02	-4.630E+01	3.886E+00	-2.549E-06	2.375E-07
1.40	3.030E+02	-4.665E+01	3.726E+00	-2.531E-06	2.189E-07
1.40	3.040E+02	-4.699E+01	3.565E+00	-2.513E-06	2.015E-07
1.40	3.050E+02	-4.731E+01	3.402E+00	-2.497E-06	1.852E-07
1.40	3.060E+02	-4.761E+01	3.237E+00	-2.482E-06	1.701E-07
1.40	3.070E+02	-4.790E+01	3.072E+00	-2.468E-06	1.559E-07
1.40	3.080E+02	-4.817E+01	2.906E+00	-2.454E-06	1.428E-07
1.40	3.090E+02	-4.842E+01	2.738E+00	-2.442E-06	1.306E-07
1.40	3.100E+02	-4.865E+01	2.570E+00	-2.431E-06	1.193E-07
1.40	3.110E+02	-4.887E+01	2.400E+00	-2.421E-06	1.089E-07
1.40	3.120E+02	-4.907E+01	2.230E+00	-2.411E-06	9.944E-08
1.40	3.130E+02	-4.925E+01	2.059E+00	-2.402E-06	9.078E-08
1.40	3.140E+02	-4.942E+01	1.888E+00	-2.395E-06	8.293E-08
1.40	3.150E+02	-4.957E+01	1.716E+00	-2.388E-06	7.588E-08
1.40	3.160E+02	-4.971E+01	1.543E+00	-2.381E-06	6.960E-08
1.40	3.170E+02	-4.983E+01	1.370E+00	-2.376E-06	6.410E-08
1.40	3.180E+02	-4.994E+01	1.196E+00	-2.371E-06	5.934E-08
1.40	3.190E+02	-5.002E+01	1.022E+00	-2.367E-06	5.532E-08
1.40	3.200E+02	-5.010E+01	8.478E-01	-2.364E-06	5.202E-08
1.40	3.210E+02	-5.015E+01	6.732E-01	-2.361E-06	4.945E-08
1.40	3.220E+02	-5.020E+01	4.984E-01	-2.359E-06	4.759E-08
1.40	3.230E+02	-5.022E+01	3.234E-01	-2.358E-06	4.645E-08
1.40	3.240E+02	-5.023E+01	1.483E-01	-2.358E-06	4.600E-08
1.40	3.250E+02	-5.023E+01	-2.680E-02	-2.358E-06	4.627E-08
1.40	3.260E+02	-5.021E+01	-2.019E-01	-2.359E-06	4.724E-08
1.40	3.270E+02	-5.017E+01	-3.770E-01	-2.361E-06	4.892E-08
1.40	3.280E+02	-5.012E+01	-5.519E-01	-2.363E-06	5.131E-08
1.40	3.290E+02	-5.005E+01	-7.267E-01	-2.366E-06	5.442E-08
1.40	3.300E+02	-4.996E+01	-9.012E-01	-2.370E-06	5.826E-08
1.40	3.310E+02	-4.986E+01	-1.075E+00	-2.375E-06	6.283E-08
1.40	3.320E+02	-4.975E+01	-1.249E+00	-2.380E-06	6.815E-08
1.40	3.330E+02	-4.962E+01	-1.423E+00	-2.386E-06	7.423E-08
1.40	3.340E+02	-4.947E+01	-1.596E+00	-2.393E-06	8.108E-08
1.40	3.350E+02	-4.931E+01	-1.768E+00	-2.401E-06	8.873E-08
1.40	3.360E+02	-4.913E+01	-1.940E+00	-2.409E-06	9.719E-08
